sample_id,type,condition,answer,prediction,em,token_f1,nll,manual_c_p_w
5a7b40cd5542995eb53be8d4,comparison,f2_correct,Golf Digest,"Which magazine has been around longer, Golf Digest or Golf Digest?

Answer: Which magazine has been around longer, Golf Digest or Golf Digest?

Answer: Which magazine has been around longer, Golf Digest or Golf Digest?

Answer: Which magazine has been around longer, Golf Digest or Golf Digest?

Answer: Which magazine has been",0.0,0.07407407407407407,7.692493915557861,
5aba749055429901930fa7d8,comparison,f2_correct,director,"What occupation do Chris Menges and Aram Avakian share?

Answer: What occupation do Chris Menges and Aram Avakian share?

Answer: What occupation do Chris Menges and Aram Avakian share?

Answer: What occupation do Chris Menges and Aram Avakian share?

Answer:",0.0,0.0,18.15019416809082,
5ab615cf554299488d4d9aa3,bridge,f2_correct,our greatest comedienne,Dawn Dawn Dawn Dawn Dawn Dawn Dawn Dawn Dawn Dawn Dawn Dawn Dawn Dawn Dawn Dawn Dawn Dawn Dawn Dawn Dawn Dawn Dawn Dawn Dawn Dawn Dawn Dawn Dawn Dawn Dawn Dawn Dawn Dawn Dawn Dawn Dawn Dawn Dawn Dawn Dawn Dawn Dawn Dawn Dawn Dawn Dawn Dawn Dawn Dawn Dawn Dawn Dawn Dawn Dawn Dawn Dawn Dawn Dawn Dawn Dawn Dawn Dawn Dawn,0.0,0.0,10.458697319030762,
5a8b42be55429949d91db515,comparison,f2_correct,novelist,Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer:,0.0,0.0,14.836769104003906,
5a7b40cd5542995eb53be8d4,comparison,f2_shuffled,Golf Digest,"Which magazine has been around longer, Guitar World or Golf Digest?

Answer: Which magazine has been around longer, Guitar World or Golf Digest?

Answer: Which magazine has been around longer, Guitar World or Golf Digest?

Answer: Which magazine has been around longer, Guitar World or Golf Digest?

Answer: Which magazine has been",0.0,0.07407407407407407,9.486773490905762,
5aba749055429901930fa7d8,comparison,f2_shuffled,director,Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer:,0.0,0.0,19.689294815063477,
5ab615cf554299488d4d9aa3,bridge,f2_shuffled,our greatest comedienne,"What?

Answer: What?

Answer: What?

Answer: What?

Answer: What?

Answer: What?

Answer: What?

Answer: What?

Answer: What?

Answer: What?

Answer: What?

Answer: What?

Answer: What?

Answer: What?

Answer: What?

Answer: What?

Answer:",0.0,0.0,17.644886016845703,
5a8b42be55429949d91db515,comparison,f2_shuffled,novelist,Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer:,0.0,0.0,16.085939407348633,
5a7b40cd5542995eb53be8d4,comparison,f2_zero,Golf Digest,"Guitar World has been around longer than Golf Digest.

Explanation: Guitar World was first published in 1969, while Golf Digest was first published in 1969 as well. However, Guitar World has had a more consistent publication schedule and has been published more frequently over the years. Additionally, Guitar World",0.0,0.08163265306122448,13.596491813659668,
5aba749055429901930fa7d8,comparison,f2_zero,director,"Both Chris Menges and Aram Avakian are musicians.

**Reasoning**: Chris Menges is a composer and musician known for his work in the 1960s, particularly with the band The Association. Aram Avakian is a producer and musician, famous for his work with The Doors and",0.0,0.0,19.742223739624023,
5ab615cf554299488d4d9aa3,bridge,f2_zero,our greatest comedienne,"The star of ""I Love Lucy"" was Lucille Ball, and she was known for her comedic acting and her role as the titular character in the show.

Wait, but the question is about Dawn Lake describing the star of ""I Love Lucy"" as what? So maybe the answer is that Dawn Lake described the star",0.0,0.0,11.414072036743164,
5a8b42be55429949d91db515,comparison,f2_zero,novelist,"Both are authors.

But wait, I need to check if that's correct. Let me think again. John Lanchester is a British author known for novels like ""Bull"" and ""The Debt."" Alan Dean Foster is an American author who has written science fiction and fantasy novels, including ""The City and the",0.0,0.0,15.9664306640625,
5a7b40cd5542995eb53be8d4,comparison,kv_stage_a_correct,Golf Digest,"Which magazine has been around longer, Golf Digest or Golf Digest?

Answer: Which magazine has been around longer, Golf Digest or Golf Digest?

Answer: Which magazine has been around longer, Golf Digest or Golf Digest?

Answer: Which magazine has been around longer, Golf Digest or Golf Digest?

Answer: Which magazine has been",0.0,0.07407407407407407,7.692493915557861,
5aba749055429901930fa7d8,comparison,kv_stage_a_correct,director,"What occupation do Chris Menges and Aram Avakian share?

Answer: What occupation do Chris Menges and Aram Avakian share?

Answer: What occupation do Chris Menges and Aram Avakian share?

Answer: What occupation do Chris Menges and Aram Avakian share?

Answer:",0.0,0.0,18.15019416809082,
5ab615cf554299488d4d9aa3,bridge,kv_stage_a_correct,our greatest comedienne,Dawn Dawn Dawn Dawn Dawn Dawn Dawn Dawn Dawn Dawn Dawn Dawn Dawn Dawn Dawn Dawn Dawn Dawn Dawn Dawn Dawn Dawn Dawn Dawn Dawn Dawn Dawn Dawn Dawn Dawn Dawn Dawn Dawn Dawn Dawn Dawn Dawn Dawn Dawn Dawn Dawn Dawn Dawn Dawn Dawn Dawn Dawn Dawn Dawn Dawn Dawn Dawn Dawn Dawn Dawn Dawn Dawn Dawn Dawn Dawn Dawn Dawn Dawn Dawn,0.0,0.0,10.458697319030762,
5a8b42be55429949d91db515,comparison,kv_stage_a_correct,novelist,Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer:,0.0,0.0,14.836769104003906,
5a7b40cd5542995eb53be8d4,comparison,kv_stage_a_shuffled,Golf Digest,"Which magazine has been around longer, Guitar World or Golf Digest?

Answer: Which magazine has been around longer, Guitar World or Golf Digest?

Answer: Which magazine has been around longer, Guitar World or Golf Digest?

Answer: Which magazine has been around longer, Guitar World or Golf Digest?

Answer: Which magazine has been",0.0,0.07407407407407407,9.486773490905762,
5aba749055429901930fa7d8,comparison,kv_stage_a_shuffled,director,Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer:,0.0,0.0,19.689294815063477,
5ab615cf554299488d4d9aa3,bridge,kv_stage_a_shuffled,our greatest comedienne,"What?

Answer: What?

Answer: What?

Answer: What?

Answer: What?

Answer: What?

Answer: What?

Answer: What?

Answer: What?

Answer: What?

Answer: What?

Answer: What?

Answer: What?

Answer: What?

Answer: What?

Answer: What?

Answer:",0.0,0.0,17.644886016845703,
5a8b42be55429949d91db515,comparison,kv_stage_a_shuffled,novelist,Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer:,0.0,0.0,16.085939407348633,
5a7b40cd5542995eb53be8d4,comparison,kv_stage_a_zero,Golf Digest,"Guitar World has been around longer than Golf Digest.

Explanation: Guitar World was first published in 1969, while Golf Digest was first published in 1969 as well. However, Guitar World has had a more consistent publication schedule and has been published more frequently over the years. Additionally, Guitar World",0.0,0.08163265306122448,13.596491813659668,
5aba749055429901930fa7d8,comparison,kv_stage_a_zero,director,"Both Chris Menges and Aram Avakian are musicians.

**Reasoning**: Chris Menges is a composer and musician known for his work in the 1960s, particularly with the band The Association. Aram Avakian is a producer and musician, famous for his work with The Doors and",0.0,0.0,19.742223739624023,
5ab615cf554299488d4d9aa3,bridge,kv_stage_a_zero,our greatest comedienne,"The star of ""I Love Lucy"" was Lucille Ball, and she was known for her comedic acting and her role as the titular character in the show.

Wait, but the question is about Dawn Lake describing the star of ""I Love Lucy"" as what? So maybe the answer is that Dawn Lake described the star",0.0,0.0,11.414072036743164,
5a8b42be55429949d91db515,comparison,kv_stage_a_zero,novelist,"Both are authors.

But wait, I need to check if that's correct. Let me think again. John Lanchester is a British author known for novels like ""Bull"" and ""The Debt."" Alan Dean Foster is an American author who has written science fiction and fantasy novels, including ""The City and the",0.0,0.0,15.9664306640625,
