sample_id,question,gold_answer,condition,prediction,manual_cpw,notes
5ac3a0db554299391541383a,Phyllis Kohn holds a seat in the House of Representatives which meets where?,Saint Paul,B_supporting_text,"The Minnesota House of Representatives meets in the north wing of the State Capitol in Saint Paul.

Wait, but the name in the evidence is ""Phyllis Kahn"" but the question says ""Phyllis Kohn"". Is that a typo? Should the answer be adjusted to reflect the correct name?

The question is about",,
5ac3a0db554299391541383a,Phyllis Kohn holds a seat in the House of Representatives which meets where?,Saint Paul,C_4b_native_lora_off,"The Minnesota House of Representatives meets in the north wing of the State Capitol in Saint Paul.

Wait, but the name in the evidence is ""Phyllis Kahn"" but the question says ""Phyllis Kohn"". Is that a typo? Should the answer be adjusted to reflect the correct name?

The question is about",,
5ac3a0db554299391541383a,Phyllis Kohn holds a seat in the House of Representatives which meets where?,Saint Paul,D_4b_correct_self,State Capitol in Saint Paul,,
5ac3a0db554299391541383a,Phyllis Kohn holds a seat in the House of Representatives which meets where?,Saint Paul,E_4b_shuffled_self,United Kingdom,,
5ac3a0db554299391541383a,Phyllis Kohn holds a seat in the House of Representatives which meets where?,Saint Paul,F_4b_zero_self,"Washington, D.C.",,
5ac3a0db554299391541383a,Phyllis Kohn holds a seat in the House of Representatives which meets where?,Saint Paul,G_no_kv_self,"Washington, D.C.",,
5ac3a0db554299391541383a,Phyllis Kohn holds a seat in the House of Representatives which meets where?,Saint Paul,H_8b_correct_self,north wing of the State Capitol in Saint Paul,,
5ac3a0db554299391541383a,Phyllis Kohn holds a seat in the House of Representatives which meets where?,Saint Paul,I_8b_shuffled_self,in the House of Representatives,,
5ac3a0db554299391541383a,Phyllis Kohn holds a seat in the House of Representatives which meets where?,Saint Paul,J_8b_zero_self,"Washington, D.C.",,
5ac3a0db554299391541383a,Phyllis Kohn holds a seat in the House of Representatives which meets where?,Saint Paul,K_8b_correct_pair,north wing of the State Capitol in Saint Paul,,
5ac3a0db554299391541383a,Phyllis Kohn holds a seat in the House of Representatives which meets where?,Saint Paul,L_8b_shuffled_pair,BBC television,,
5ac3a0db554299391541383a,Phyllis Kohn holds a seat in the House of Representatives which meets where?,Saint Paul,M_8b_zero_pair,"Washington, D.C.",,
5a8318dd55429940e5e1a95e,Who made the If/Then musical which has a theatrical score by a man who won the Tony Award and 2008 Outer Critics Circle Award?,Brian Yorkey,A_question_only,"The musical ""If/Then"" has a theatrical score by Lin-Manuel Miranda, who won the Tony Award and the 2008 Outer Critics Circle Award. However, it's important to note that Lin-Manuel Miranda is the composer and lyricist of ""If/Then,"" but the question might be referring",,
5a8318dd55429940e5e1a95e,Who made the If/Then musical which has a theatrical score by a man who won the Tony Award and 2008 Outer Critics Circle Award?,Brian Yorkey,B_supporting_text,"Brian Yorkey
Step-by-Step Explanation:
The question is asking who made the If/Then musical, given that the musical has a theatrical score by a man who won the Tony Award and 2008 Outer Critics Circle Award. 

First, we know from the evidence that the musical ""If/",,
5a8318dd55429940e5e1a95e,Who made the If/Then musical which has a theatrical score by a man who won the Tony Award and 2008 Outer Critics Circle Award?,Brian Yorkey,C_4b_native_lora_off,"Brian Yorkey
Step-by-Step Explanation:
The question is asking who made the If/Then musical, given that the musical has a theatrical score by a man who won the Tony Award and 2008 Outer Critics Circle Award. 

First, we know from the evidence that the musical ""If/",,
5a8318dd55429940e5e1a95e,Who made the If/Then musical which has a theatrical score by a man who won the Tony Award and 2008 Outer Critics Circle Award?,Brian Yorkey,D_4b_correct_self,Brian Yorkey,,
5a8318dd55429940e5e1a95e,Who made the If/Then musical which has a theatrical score by a man who won the Tony Award and 2008 Outer Critics Circle Award?,Brian Yorkey,E_4b_shuffled_self,Chrysler,,
5a8318dd55429940e5e1a95e,Who made the If/Then musical which has a theatrical score by a man who won the Tony Award and 2008 Outer Critics Circle Award?,Brian Yorkey,F_4b_zero_self,Lin-Manuel Miranda,,
5a8318dd55429940e5e1a95e,Who made the If/Then musical which has a theatrical score by a man who won the Tony Award and 2008 Outer Critics Circle Award?,Brian Yorkey,G_no_kv_self,Lin-Manuel Miranda,,
5a8318dd55429940e5e1a95e,Who made the If/Then musical which has a theatrical score by a man who won the Tony Award and 2008 Outer Critics Circle Award?,Brian Yorkey,H_8b_correct_self,If/Then,,
5a8318dd55429940e5e1a95e,Who made the If/Then musical which has a theatrical score by a man who won the Tony Award and 2008 Outer Critics Circle Award?,Brian Yorkey,I_8b_shuffled_self,Chrysler,,
5a8318dd55429940e5e1a95e,Who made the If/Then musical which has a theatrical score by a man who won the Tony Award and 2008 Outer Critics Circle Award?,Brian Yorkey,J_8b_zero_self,Lin-Manuel Miranda,,
5a8318dd55429940e5e1a95e,Who made the If/Then musical which has a theatrical score by a man who won the Tony Award and 2008 Outer Critics Circle Award?,Brian Yorkey,K_8b_correct_pair,Tom Kitt,,
5a8318dd55429940e5e1a95e,Who made the If/Then musical which has a theatrical score by a man who won the Tony Award and 2008 Outer Critics Circle Award?,Brian Yorkey,L_8b_shuffled_pair,Chrysler,,
5a8318dd55429940e5e1a95e,Who made the If/Then musical which has a theatrical score by a man who won the Tony Award and 2008 Outer Critics Circle Award?,Brian Yorkey,M_8b_zero_pair,Lin-Manuel Miranda,,
5a8c6342554299240d9c214a,"Claudine's Return starred the actress who played which role on ""Married...with Children""?",Kelly Bundy,A_question_only,"Maude

Claudine's Return is a 1986 film starring Whoopi Goldberg as the character Claudine. Whoopi Goldberg portrayed the role of Maude in the TV show ""Married...with Children."" Therefore, the answer is Maude.
The answer is: Maude. 

The answer",,
5a8c6342554299240d9c214a,"Claudine's Return starred the actress who played which role on ""Married...with Children""?",Kelly Bundy,B_supporting_text,"The actress who starred in Claudine's Return is Christina Applegate, who played the role of Kelly Bundy on ""Married... with Children"".
Answer: Kelly Bundy

The answer should be in the format of the answer being the word or phrase that fills in the blank in the sentence: ""Claudine's Return",,
5a8c6342554299240d9c214a,"Claudine's Return starred the actress who played which role on ""Married...with Children""?",Kelly Bundy,C_4b_native_lora_off,"The actress who starred in Claudine's Return is Christina Applegate, who played the role of Kelly Bundy on ""Married... with Children"".
Answer: Kelly Bundy

The answer should be in the format of the answer being the word or phrase that fills in the blank in the sentence: ""Claudine's Return",,
5a8c6342554299240d9c214a,"Claudine's Return starred the actress who played which role on ""Married...with Children""?",Kelly Bundy,D_4b_correct_self,Kelly Bundy,,
5a8c6342554299240d9c214a,"Claudine's Return starred the actress who played which role on ""Married...with Children""?",Kelly Bundy,E_4b_shuffled_self,Marlene the Mole,,
5a8c6342554299240d9c214a,"Claudine's Return starred the actress who played which role on ""Married...with Children""?",Kelly Bundy,F_4b_zero_self,Karen Smith,,
5a8c6342554299240d9c214a,"Claudine's Return starred the actress who played which role on ""Married...with Children""?",Kelly Bundy,G_no_kv_self,"Maude

Claudine's Return starred the actress who played Maude on ""Married...with Children""",,
5a8c6342554299240d9c214a,"Claudine's Return starred the actress who played which role on ""Married...with Children""?",Kelly Bundy,H_8b_correct_self,Bundy,,
5a8c6342554299240d9c214a,"Claudine's Return starred the actress who played which role on ""Married...with Children""?",Kelly Bundy,I_8b_shuffled_self,2+2,,
5a8c6342554299240d9c214a,"Claudine's Return starred the actress who played which role on ""Married...with Children""?",Kelly Bundy,J_8b_zero_self,Karen Smith,,
5a8c6342554299240d9c214a,"Claudine's Return starred the actress who played which role on ""Married...with Children""?",Kelly Bundy,K_8b_correct_pair,Kelly Bundy,,
5a8c6342554299240d9c214a,"Claudine's Return starred the actress who played which role on ""Married...with Children""?",Kelly Bundy,L_8b_shuffled_pair,GTO,,
5a8c6342554299240d9c214a,"Claudine's Return starred the actress who played which role on ""Married...with Children""?",Kelly Bundy,M_8b_zero_pair,Maude Findlay,,
5a8adbf55542992d82986fab,"Hans Florian Zimmer composed The original music score for  Pacific Heights, since the 19080's how many films has he composed music for?",over 150 films,A_question_only,"50

But wait, I need to check the actual number of films he has composed. Let me think. Hans Zimmer is a very prolific composer. He has worked on many films. For example, he did ""The Lion King"" (1994), ""Gladiator"" (2000",,
5a8adbf55542992d82986fab,"Hans Florian Zimmer composed The original music score for  Pacific Heights, since the 19080's how many films has he composed music for?",over 150 films,B_supporting_text,"150+1=151
The reasoning process: The evidence says that Hans Zimmer has composed music for over 150 films since the 1980s. The question is asking how many films he has composed music for since the 1980s, given that he",,
5a8adbf55542992d82986fab,"Hans Florian Zimmer composed The original music score for  Pacific Heights, since the 19080's how many films has he composed music for?",over 150 films,C_4b_native_lora_off,"150+1=151
The reasoning process: The evidence says that Hans Zimmer has composed music for over 150 films since the 1980s. The question is asking how many films he has composed music for since the 1980s, given that he",,
5a8adbf55542992d82986fab,"Hans Florian Zimmer composed The original music score for  Pacific Heights, since the 19080's how many films has he composed music for?",over 150 films,D_4b_correct_self,150,,
5a8adbf55542992d82986fab,"Hans Florian Zimmer composed The original music score for  Pacific Heights, since the 19080's how many films has he composed music for?",over 150 films,E_4b_shuffled_self,100,,
5a8adbf55542992d82986fab,"Hans Florian Zimmer composed The original music score for  Pacific Heights, since the 19080's how many films has he composed music for?",over 150 films,F_4b_zero_self,100+,,
5a8adbf55542992d82986fab,"Hans Florian Zimmer composed The original music score for  Pacific Heights, since the 19080's how many films has he composed music for?",over 150 films,G_no_kv_self,45,,
5a8adbf55542992d82986fab,"Hans Florian Zimmer composed The original music score for  Pacific Heights, since the 19080's how many films has he composed music for?",over 150 films,H_8b_correct_self,150,,
5a8adbf55542992d82986fab,"Hans Florian Zimmer composed The original music score for  Pacific Heights, since the 19080's how many films has he composed music for?",over 150 films,I_8b_shuffled_self,,,
5a8adbf55542992d82986fab,"Hans Florian Zimmer composed The original music score for  Pacific Heights, since the 19080's how many films has he composed music for?",over 150 films,J_8b_zero_self,100+,,
5a8adbf55542992d82986fab,"Hans Florian Zimmer composed The original music score for  Pacific Heights, since the 19080's how many films has he composed music for?",over 150 films,K_8b_correct_pair,150,,
5a8adbf55542992d82986fab,"Hans Florian Zimmer composed The original music score for  Pacific Heights, since the 19080's how many films has he composed music for?",over 150 films,L_8b_shuffled_pair,1,,
5a8adbf55542992d82986fab,"Hans Florian Zimmer composed The original music score for  Pacific Heights, since the 19080's how many films has he composed music for?",over 150 films,M_8b_zero_pair,125,,
5a8d263f554299653c1aa139,what year did the band that sang Gives You Hell form?,1999,A_question_only,"The band that sang ""Gives You Hell"" is The Clash. They formed in 1976.
The answer is 1976. The question is asking for the year the band that sang ""Gives You Hell"" formed. The song ""Gives You Hell"" is a song by The",,
5a8d263f554299653c1aa139,what year did the band that sang Gives You Hell form?,1999,B_supporting_text,"1999
The band that sang ""Gives You Hell"" is The All-American Rejects, which was formed in 1999. The song was released as the lead single from their third studio album in 2008. The answer is 1999.
The answer",,
5a8d263f554299653c1aa139,what year did the band that sang Gives You Hell form?,1999,C_4b_native_lora_off,"1999
The band that sang ""Gives You Hell"" is The All-American Rejects, which was formed in 1999. The song was released as the lead single from their third studio album in 2008. The answer is 1999.
The answer",,
5a8d263f554299653c1aa139,what year did the band that sang Gives You Hell form?,1999,D_4b_correct_self,1999,,
5a8d263f554299653c1aa139,what year did the band that sang Gives You Hell form?,1999,E_4b_shuffled_self,1993,,
5a8d263f554299653c1aa139,what year did the band that sang Gives You Hell form?,1999,F_4b_zero_self,1985,,
5a8d263f554299653c1aa139,what year did the band that sang Gives You Hell form?,1999,G_no_kv_self,1966,,
5a8d263f554299653c1aa139,what year did the band that sang Gives You Hell form?,1999,H_8b_correct_self,1999,,
5a8d263f554299653c1aa139,what year did the band that sang Gives You Hell form?,1999,I_8b_shuffled_self,1990,,
5a8d263f554299653c1aa139,what year did the band that sang Gives You Hell form?,1999,J_8b_zero_self,1985,,
5a8d263f554299653c1aa139,what year did the band that sang Gives You Hell form?,1999,K_8b_correct_pair,1999,,
5a8d263f554299653c1aa139,what year did the band that sang Gives You Hell form?,1999,L_8b_shuffled_pair,25–35,,
5a8d263f554299653c1aa139,what year did the band that sang Gives You Hell form?,1999,M_8b_zero_pair,1985,,
5adfb790554299603e418389,What do Eragrostis and Rhexia have in common?,plant genus,A_question_only,"Both are genera of flowering plants. 

Eragrostis is a genus of grasses, commonly known as ""fescue"" or ""spikegrass,"" and Rhexia is a genus of flowering plants in the family Campanulaceae, commonly known as ""bluebell"" or ""Rhexia",,
5adfb790554299603e418389,What do Eragrostis and Rhexia have in common?,plant genus,B_supporting_text,"Both are plant genera.
Okay, so I need to figure out what Eragrostis and Rhexia have in common based on the given evidence. Let me start by reading the information provided again.

First, Eragrostis is described as a large and widespread genus of plants in the grass family. It's",,
5adfb790554299603e418389,What do Eragrostis and Rhexia have in common?,plant genus,C_4b_native_lora_off,"Both are plant genera.
Okay, so I need to figure out what Eragrostis and Rhexia have in common based on the given evidence. Let me start by reading the information provided again.

First, Eragrostis is described as a large and widespread genus of plants in the grass family. It's",,
5adfb790554299603e418389,What do Eragrostis and Rhexia have in common?,plant genus,D_4b_correct_self,plant genus,,
5adfb790554299603e418389,What do Eragrostis and Rhexia have in common?,plant genus,E_4b_shuffled_self,They are both plants,,
5adfb790554299603e418389,What do Eragrostis and Rhexia have in common?,plant genus,F_4b_zero_self,grasses,,
5adfb790554299603e418389,What do Eragrostis and Rhexia have in common?,plant genus,G_no_kv_self,grasses,,
5adfb790554299603e418389,What do Eragrostis and Rhexia have in common?,plant genus,H_8b_correct_self,genus,,
5adfb790554299603e418389,What do Eragrostis and Rhexia have in common?,plant genus,I_8b_shuffled_self,They are both plants,,
5adfb790554299603e418389,What do Eragrostis and Rhexia have in common?,plant genus,J_8b_zero_self,grasses,,
5adfb790554299603e418389,What do Eragrostis and Rhexia have in common?,plant genus,K_8b_correct_pair,plant genus,,
5adfb790554299603e418389,What do Eragrostis and Rhexia have in common?,plant genus,L_8b_shuffled_pair,His books,,
5adfb790554299603e418389,What do Eragrostis and Rhexia have in common?,plant genus,M_8b_zero_pair,grasses and flowering plants.,,
5a839c8b5542996488c2e479,James Spedding was chiefly known as the editor of the works of an author who served both as Attorney General and as what?,Lord Chancellor of England,A_question_only,"William Gladstone

Explanation: James Spedding was the editor of the works of William Gladstone. Gladstone served as the Attorney General for Ireland and later as the Prime Minister of the United Kingdom. He was a prominent British politician and statesman, known for his long career in public service and his contributions to British",,
5a839c8b5542996488c2e479,James Spedding was chiefly known as the editor of the works of an author who served both as Attorney General and as what?,Lord Chancellor of England,B_supporting_text,"Lord Chancellor of England
Okay, let's break this down. The question is asking about James Spedding's association with an author who had two roles: Attorney General and another position. 

First, I need to recall the information given. The evidence states that James Spedding was known as the editor of Francis",,
5a839c8b5542996488c2e479,James Spedding was chiefly known as the editor of the works of an author who served both as Attorney General and as what?,Lord Chancellor of England,C_4b_native_lora_off,"Lord Chancellor of England
Okay, let's break this down. The question is asking about James Spedding's association with an author who had two roles: Attorney General and another position. 

First, I need to recall the information given. The evidence states that James Spedding was known as the editor of Francis",,
5a839c8b5542996488c2e479,James Spedding was chiefly known as the editor of the works of an author who served both as Attorney General and as what?,Lord Chancellor of England,D_4b_correct_self,Lord Chancellor of England,,
5a839c8b5542996488c2e479,James Spedding was chiefly known as the editor of the works of an author who served both as Attorney General and as what?,Lord Chancellor of England,E_4b_shuffled_self,John Cheever,,
5a839c8b5542996488c2e479,James Spedding was chiefly known as the editor of the works of an author who served both as Attorney General and as what?,Lord Chancellor of England,F_4b_zero_self,Prime Minister,,
5a839c8b5542996488c2e479,James Spedding was chiefly known as the editor of the works of an author who served both as Attorney General and as what?,Lord Chancellor of England,G_no_kv_self,Prime Minister,,
5a839c8b5542996488c2e479,James Spedding was chiefly known as the editor of the works of an author who served both as Attorney General and as what?,Lord Chancellor of England,H_8b_correct_self,Lord Chancellor,,
5a839c8b5542996488c2e479,James Spedding was chiefly known as the editor of the works of an author who served both as Attorney General and as what?,Lord Chancellor of England,I_8b_shuffled_self,U.S. Senator,,
5a839c8b5542996488c2e479,James Spedding was chiefly known as the editor of the works of an author who served both as Attorney General and as what?,Lord Chancellor of England,J_8b_zero_self,Prime Minister,,
5a839c8b5542996488c2e479,James Spedding was chiefly known as the editor of the works of an author who served both as Attorney General and as what?,Lord Chancellor of England,K_8b_correct_pair,Lord Chancellor of England,,
5a839c8b5542996488c2e479,James Spedding was chiefly known as the editor of the works of an author who served both as Attorney General and as what?,Lord Chancellor of England,L_8b_shuffled_pair,Governor of Massachusetts,,
5a839c8b5542996488c2e479,James Spedding was chiefly known as the editor of the works of an author who served both as Attorney General and as what?,Lord Chancellor of England,M_8b_zero_pair,Lord Chancellor,,
5abec9b25542997ec76fd366,What city was the capital of the Ostrogothic Kingdom and the birth place of Ornella Fiorentini?,"Ravenna (] , also locally ] ; Romagnol: ""Ravèna"" ) is the capital city of the Province of Ravenna",A_question_only,"Ravenna

The Ostrogothic Kingdom was a kingdom in Italy that existed from 493 to 553 AD. It was established by Theodoric the Ostrogoth, a Germanic king who had previously been a Roman general. The capital of the Ostrogothic Kingdom was Rav",,
5abec9b25542997ec76fd366,What city was the capital of the Ostrogothic Kingdom and the birth place of Ornella Fiorentini?,"Ravenna (] , also locally ] ; Romagnol: ""Ravèna"" ) is the capital city of the Province of Ravenna",B_supporting_text,"Ravenna

The answer is correct. The city is Ravenna, which is the capital of the Ostrogothic Kingdom and the birthplace of Ornella Fiorentini. The information provided confirms that Ornella Fiorentini was born in Ravenna, and Ravenna was the capital of the Ostrogothic",,
5abec9b25542997ec76fd366,What city was the capital of the Ostrogothic Kingdom and the birth place of Ornella Fiorentini?,"Ravenna (] , also locally ] ; Romagnol: ""Ravèna"" ) is the capital city of the Province of Ravenna",C_4b_native_lora_off,"Ravenna

The answer is correct. The city is Ravenna, which is the capital of the Ostrogothic Kingdom and the birthplace of Ornella Fiorentini. The information provided confirms that Ornella Fiorentini was born in Ravenna, and Ravenna was the capital of the Ostrogothic",,
5abec9b25542997ec76fd366,What city was the capital of the Ostrogothic Kingdom and the birth place of Ornella Fiorentini?,"Ravenna (] , also locally ] ; Romagnol: ""Ravèna"" ) is the capital city of the Province of Ravenna",D_4b_correct_self,Ravenna,,
5abec9b25542997ec76fd366,What city was the capital of the Ostrogothic Kingdom and the birth place of Ornella Fiorentini?,"Ravenna (] , also locally ] ; Romagnol: ""Ravèna"" ) is the capital city of the Province of Ravenna",E_4b_shuffled_self,Rome,,
5abec9b25542997ec76fd366,What city was the capital of the Ostrogothic Kingdom and the birth place of Ornella Fiorentini?,"Ravenna (] , also locally ] ; Romagnol: ""Ravèna"" ) is the capital city of the Province of Ravenna",F_4b_zero_self,Ravenna,,
5abec9b25542997ec76fd366,What city was the capital of the Ostrogothic Kingdom and the birth place of Ornella Fiorentini?,"Ravenna (] , also locally ] ; Romagnol: ""Ravèna"" ) is the capital city of the Province of Ravenna",G_no_kv_self,Ravenna,,
5abec9b25542997ec76fd366,What city was the capital of the Ostrogothic Kingdom and the birth place of Ornella Fiorentini?,"Ravenna (] , also locally ] ; Romagnol: ""Ravèna"" ) is the capital city of the Province of Ravenna",H_8b_correct_self,Ravenna,,
5abec9b25542997ec76fd366,What city was the capital of the Ostrogothic Kingdom and the birth place of Ornella Fiorentini?,"Ravenna (] , also locally ] ; Romagnol: ""Ravèna"" ) is the capital city of the Province of Ravenna",I_8b_shuffled_self,Tui,,
5abec9b25542997ec76fd366,What city was the capital of the Ostrogothic Kingdom and the birth place of Ornella Fiorentini?,"Ravenna (] , also locally ] ; Romagnol: ""Ravèna"" ) is the capital city of the Province of Ravenna",J_8b_zero_self,Ravenna,,
5abec9b25542997ec76fd366,What city was the capital of the Ostrogothic Kingdom and the birth place of Ornella Fiorentini?,"Ravenna (] , also locally ] ; Romagnol: ""Ravèna"" ) is the capital city of the Province of Ravenna",K_8b_correct_pair,Ravenna,,
5abec9b25542997ec76fd366,What city was the capital of the Ostrogothic Kingdom and the birth place of Ornella Fiorentini?,"Ravenna (] , also locally ] ; Romagnol: ""Ravèna"" ) is the capital city of the Province of Ravenna",L_8b_shuffled_pair,New York,,
5abec9b25542997ec76fd366,What city was the capital of the Ostrogothic Kingdom and the birth place of Ornella Fiorentini?,"Ravenna (] , also locally ] ; Romagnol: ""Ravèna"" ) is the capital city of the Province of Ravenna",M_8b_zero_pair,Ravenna,,
5ab859a955429934fafe6d7b,Who is the writer of this song that was inspired by words on a tombstone and was the first track on the box set Back to Mono?,Phil Spector,A_question_only,"The answer is ""The Wreck of the Edmund Fitzgerald"" by Gordon Lightfoot. This song was inspired by the actual events of the Edmund Fitzgerald, a ship that sank in 1975, and it was the first track on the box set ""Back to Mono."" However, I need to check if the",,
5ab859a955429934fafe6d7b,Who is the writer of this song that was inspired by words on a tombstone and was the first track on the box set Back to Mono?,Phil Spector,B_supporting_text,"The writer of the song ""To Know Him Is to Love Him,"" which was inspired by words on a tombstone and was the first track on the box set Back to Mono, is Phil Spector.

Now, let's analyze the question and answer above. What is the question asking? What is the answer? What",,
5ab859a955429934fafe6d7b,Who is the writer of this song that was inspired by words on a tombstone and was the first track on the box set Back to Mono?,Phil Spector,C_4b_native_lora_off,"The writer of the song ""To Know Him Is to Love Him,"" which was inspired by words on a tombstone and was the first track on the box set Back to Mono, is Phil Spector.

Now, let's analyze the question and answer above. What is the question asking? What is the answer? What",,
5ab859a955429934fafe6d7b,Who is the writer of this song that was inspired by words on a tombstone and was the first track on the box set Back to Mono?,Phil Spector,D_4b_correct_self,Phil Spector,,
5ab859a955429934fafe6d7b,Who is the writer of this song that was inspired by words on a tombstone and was the first track on the box set Back to Mono?,Phil Spector,E_4b_shuffled_self,William Fichtner,,
5ab859a955429934fafe6d7b,Who is the writer of this song that was inspired by words on a tombstone and was the first track on the box set Back to Mono?,Phil Spector,F_4b_zero_self,Bob Dylan,,
5ab859a955429934fafe6d7b,Who is the writer of this song that was inspired by words on a tombstone and was the first track on the box set Back to Mono?,Phil Spector,G_no_kv_self,Bob Dylan,,
5ab859a955429934fafe6d7b,Who is the writer of this song that was inspired by words on a tombstone and was the first track on the box set Back to Mono?,Phil Spector,H_8b_correct_self,Phil Spector,,
5ab859a955429934fafe6d7b,Who is the writer of this song that was inspired by words on a tombstone and was the first track on the box set Back to Mono?,Phil Spector,I_8b_shuffled_self,William Fichtner,,
5ab859a955429934fafe6d7b,Who is the writer of this song that was inspired by words on a tombstone and was the first track on the box set Back to Mono?,Phil Spector,J_8b_zero_self,Bob Dylan,,
5ab859a955429934fafe6d7b,Who is the writer of this song that was inspired by words on a tombstone and was the first track on the box set Back to Mono?,Phil Spector,K_8b_correct_pair,Phil Spector,,
5ab859a955429934fafe6d7b,Who is the writer of this song that was inspired by words on a tombstone and was the first track on the box set Back to Mono?,Phil Spector,L_8b_shuffled_pair,William Fichtner,,
5ab859a955429934fafe6d7b,Who is the writer of this song that was inspired by words on a tombstone and was the first track on the box set Back to Mono?,Phil Spector,M_8b_zero_pair,Bob Dylan,,
5a7d2b535542995f4f402224,"Which school is older, Dartmouth College or Cornell University?",Dartmouth College,A_question_only,"Dartmouth College is older than Cornell University.

Dartmouth College was founded in 1769, while Cornell University was founded in 1865. Therefore, Dartmouth College predates Cornell University by more than 90 years. Both institutions are prestigious liberal arts colleges, but Dartmouth has a",,
5a7d2b535542995f4f402224,"Which school is older, Dartmouth College or Cornell University?",Dartmouth College,B_supporting_text,"Dartmouth College is older than Cornell University.
The evidence given for the answer is:
1. Dartmouth College is the ninth-oldest institution of higher education in the United States and one of the nine colonial colleges chartered before the American Revolution.
2. Cornell University was founded in 1865.

So",,
5a7d2b535542995f4f402224,"Which school is older, Dartmouth College or Cornell University?",Dartmouth College,C_4b_native_lora_off,"Dartmouth College is older than Cornell University.
The evidence given for the answer is:
1. Dartmouth College is the ninth-oldest institution of higher education in the United States and one of the nine colonial colleges chartered before the American Revolution.
2. Cornell University was founded in 1865.

So",,
5a7d2b535542995f4f402224,"Which school is older, Dartmouth College or Cornell University?",Dartmouth College,D_4b_correct_self,Dartmouth College,,
5a7d2b535542995f4f402224,"Which school is older, Dartmouth College or Cornell University?",Dartmouth College,E_4b_shuffled_self,Dartmouth College,,
5a7d2b535542995f4f402224,"Which school is older, Dartmouth College or Cornell University?",Dartmouth College,F_4b_zero_self,Dartmouth College,,
5a7d2b535542995f4f402224,"Which school is older, Dartmouth College or Cornell University?",Dartmouth College,G_no_kv_self,Dartmouth College,,
5a7d2b535542995f4f402224,"Which school is older, Dartmouth College or Cornell University?",Dartmouth College,H_8b_correct_self,Dartmouth College,,
